"","CountryName","CountryCode","Year","MS.MIL.XPND.GD.ZS","NY.GDP.MKTP.PP.CD","NY.GDP.PCAP.CD","NY.GDP.PCAP.KD.ZG"
"373","Germany","DEU",2013,1.272715,3.553605e+12,46441.68,0.02450769
"374","Germany","DEU",2014,1.200864,3.704911e+12,47821.92,1.293424
"375","Ghana","GHA",2010,0.3806777,73475667938,1323.099,5.217215
"376","Ghana","GHA",2011,0.5922598,85526138706,1587.191,11.25178
"377","Ghana","GHA",2012,0.8041653,95151728068,1641.826,6.656688
"378","Ghana","GHA",2013,0.5333964,103631211855,1827.101,4.770162
"379","Ghana","GHA",2014,0.4790425,109334081602,1441.636,1.57061
"380","Greece","GRC",2010,2.72701,322089940650,26841.86,-5.194028
"381","Greece","GRC",2011,2.476949,295684149541,25872.01,-8.88545
"382","Greece","GRC",2012,2.407691,278085247530,22146.92,-7.046098
"383","Greece","GRC",2013,2.514177,279861678962,21719.23,-2.625709
"384","Greece","GRC",2014,2.257273,283554731863,21498.42,1.295224
"385","Grenada","GRD",2010,NA,1146410387,7365.667,-0.871482
"386","Grenada","GRD",2011,NA,1179028546,7410.761,0.3879275
"387","Grenada","GRD",2012,NA,1186328970,7583.546,-1.53577
"388","Grenada","GRD",2013,NA,1232327765,7956.142,1.940581
"389","Grenada","GRD",2014,NA,1321385460,8573.694,5.240613
"390","Guatemala","GTM",2010,0.4107557,96242296470,2805.951,0.675359
"391","Guatemala","GTM",2011,0.4142997,102317694817,3166.583,1.967835
"392","Guatemala","GTM",2012,0.4452742,107247768582,3278.629,0.8293651
"393","Guatemala","GTM",2013,0.4637936,112870485458,3432.022,1.569322
"394","Guatemala","GTM",2014,0.4487067,1.19384e+11,3673.136,2.136195
"395","Guinea","GIN",2010,NA,12632165581,430.0565,-0.8095905
"396","Guinea","GIN",2011,NA,13396928290,447.791,1.117884
"397","Guinea","GIN",2012,2.980528,14175308962,487.3457,1.151571
"398","Guinea","GIN",2013,3.089574,14717418752,521.5389,-0.439356
"399","Guinea","GIN",2014,3.846154,14991877564,539.6158,-2.272866
"400","Guinea-Bissau","GNB",2010,2.021237,2126401425,518.5984,2.044304
"401","Guinea-Bissau","GNB",2011,1.587439,2366252938,659.4838,6.467424
"402","Guinea-Bissau","GNB",2012,1.729234,2354937861,559.2248,-4.577444
"403","Guinea-Bissau","GNB",2013,NA,2397883496,538.7339,-2.098993
"404","Guinea-Bissau","GNB",2014,NA,2494670993,567.8226,0.07005425
"405","Guyana","GUY",2010,1.375437,4268619744,2998.941,4.008864
"406","Guyana","GUY",2011,1.258125,4593632875,3408.725,5.085475
"407","Guyana","GUY",2012,1.176457,4901321313,3759.377,4.467214
"408","Guyana","GUY",2013,1.182446,5234095779,3918.406,4.858966
"409","Guyana","GUY",2014,1.2398,NA,4053.902,NA
"410","Haiti","HTI",2010,NA,14715922850,662.2795,-6.883853
"411","Haiti","HTI",2011,NA,15849403538,740.9478,4.012657
"412","Haiti","HTI",2012,NA,16599415572,766.8722,1.445761
"413","Haiti","HTI",2013,NA,17562395047,810.3265,2.824606
"414","Haiti","HTI",2014,NA,18308620060,824.1598,1.381605
"415","Heavily indebted poor countries (HIPC)","HPC",2010,1.449804,1.11168e+12,737.2408,2.758804
"416","Heavily indebted poor countries (HIPC)","HPC",2011,1.368689,1.191225e+12,799.9821,1.744813
"417","Heavily indebted poor countries (HIPC)","HPC",2012,1.196172,1.280205e+12,830.4115,2.677157
"418","Heavily indebted poor countries (HIPC)","HPC",2013,1.17535,1.373016e+12,877.143,2.732034
"419","Heavily indebted poor countries (HIPC)","HPC",2014,1.267413,1.471824e+12,899.1611,2.926177
"420","High income","HIC",2010,2.758065,4.919307e+13,34637.87,2.3891
"421","High income","HIC",2011,2.672316,5.159375e+13,37309.64,1.335732
"422","High income","HIC",2012,2.634197,5.334387e+13,37321.37,0.9008253
"423","High income","HIC",2013,2.557299,5.48711e+13,37579.09,0.8774569
"424","High income","HIC",2014,2.47512,5.668375e+13,37755.82,1.129212
"425","High income: nonOECD","NOC",2010,3.650723,8.835463e+12,15444.44,4.810995
"426","High income: nonOECD","NOC",2011,3.568264,9.653666e+12,17994.16,4.732338
"427","High income: nonOECD","NOC",2012,3.857624,1.023467e+13,19098.55,2.4747
"428","High income: nonOECD","NOC",2013,4.371771,1.067304e+13,19531.32,1.480177
"429","High income: nonOECD","NOC",2014,4.777645,1.111716e+13,18590.63,1.002332
"430","High income: OECD","OEC",2010,2.665047,4.047494e+13,40459.83,2.244529
"431","High income: OECD","OEC",2011,2.572709,4.207135e+13,43197.53,1.084245
"432","High income: OECD","OEC",2012,2.487467,4.324946e+13,42914.9,0.8459323
"433","High income: OECD","OEC",2013,2.35126,4.434492e+13,43147.4,0.8765745
"434","High income: OECD","OEC",2014,2.238656,4.572591e+13,43654.25,1.186811
"435","Honduras","HND",2010,1.074457,31884663509,2110.822,2.061558
"436","Honduras","HND",2011,1.131309,33791210423,2323.757,2.234315
"437","Honduras","HND",2012,1.006037,35818018094,2395.073,2.584592
"438","Honduras","HND",2013,1.243217,37366506009,2356.517,1.312651
"439","Honduras","HND",2014,1.269886,39081348855,2434.827,1.627035
"440","Hong Kong SAR, China","HKG",2010,NA,331082582311,32550,5.986332
"441","Hong Kong SAR, China","HKG",2011,NA,354187869990,35142.49,4.112117
"442","Hong Kong SAR, China","HKG",2012,NA,366676718816,36707.77,0.5204848
"443","Hong Kong SAR, China","HKG",2013,NA,383573200201,38364.19,2.600372
"444","Hong Kong SAR, China","HKG",2014,NA,398903681446,40169.54,1.734076
"445","Hungary","HUN",2010,1.038364,215618710087,13009.35,0.971149
"446","Hungary","HUN",2011,1.051997,2.25393e+11,14032.77,2.046251
"447","Hungary","HUN",2012,1.03972,223766790703,12819.71,-1.179866
"448","Hungary","HUN",2013,0.9005088,232559448226,13585.43,2.170727
"449","Hungary","HUN",2014,0.8419634,2.43786e+11,14028.72,4.002412
"450","Iceland","ISL",2010,0.1502378,12272788398,41620.07,-3.44983
"451","Iceland","ISL",2011,0.1329603,12619535282,45970.89,1.677055
"452","Iceland","ISL",2012,0.1228957,12988375547,44258.84,0.6459664
"453","Iceland","ISL",2013,NA,13593646662,47493.25,2.917866
"454","Iceland","ISL",2014,NA,14185855068,52004.49,0.6377103
"455","India","IND",2010,2.707466,5.370599e+12,1387.88,8.75497
"456","India","IND",2011,2.622772,5.845362e+12,1471.658,5.231136
"457","India","IND",2012,2.526035,6.252659e+12,1449.665,3.738897
"458","India","IND",2013,2.448379,6.783639e+12,1455.102,5.570037
"459","India","IND",2014,2.432222,7.384099e+12,1581.511,5.97818
"460","Indonesia","IDN",2010,0.6175871,2.003952e+12,3125.22,4.839871
"461","Indonesia","IDN",2011,0.6537767,2.171519e+12,3647.627,4.784104
"462","Indonesia","IDN",2012,0.8465471,2.343797e+12,3700.524,4.649477
"463","Indonesia","IDN",2013,0.9186606,2.511435e+12,3623.532,4.221835
"464","Indonesia","IDN",2014,0.7901207,2.676109e+12,3491.93,3.709456
"465","Iran, Islamic Rep.","IRN",2010,2.899013,1.274417e+12,6299.919,5.310861
"466","Iran, Islamic Rep.","IRN",2011,2.411612,1.349502e+12,7874.485,2.465039
"467","Iran, Islamic Rep.","IRN",2012,2.165929,1.282943e+12,7710.513,-7.801452
"468","Iran, Islamic Rep.","IRN",2013,NA,1.27717e+12,6631.298,-3.177174
"469","Iran, Islamic Rep.","IRN",2014,NA,1.352085e+12,5442.875,3.019819
"470","Iraq","IRQ",2010,2.585389,383313651240,4487.366,3.308806
"471","Iraq","IRQ",2011,3.178757,420751532115,5839.313,4.361563
"472","Iraq","IRQ",2012,2.777338,487995392556,6650.229,10.56229
"473","Iraq","IRQ",2013,3.396267,527816513917,6882.407,3.416107
"474","Iraq","IRQ",2014,4.259231,524173779030,6420.372,-5.016962
"475","Ireland","IRL",2010,0.5790291,197088775993,48260.67,-0.1469548
"476","Ireland","IRL",2011,0.5377717,209038358675,52828.42,2.215124
"477","Ireland","IRL",2012,0.5152554,210031721225,48976.93,-0.06947313
"478","Ireland","IRL",2013,0.5018733,215632280012,51814.86,1.182895
"479","Ireland","IRL",2014,0.4748053,224893499302,54374.35,4.870387
"480","Israel","ISR",2010,6.249865,220605720300,30736.36,3.606987
"481","Israel","ISR",2011,5.914131,237433528960,33707.32,3.106976
"482","Israel","ISR",2012,5.684515,252538837177,32818.86,0.9980201
"483","Israel","ISR",2013,5.80239,263535475008,36281.2,1.342325
"484","Israel","ISR",2014,5.20446,272991404947,37207.99,0.6095179
"485","Italy","ITA",2010,1.694345,2.057881e+12,35877.87,1.39821
"486","Italy","ITA",2011,1.673666,2.131797e+12,38364.94,0.4139806
"487","Italy","ITA",2012,1.625964,2.114542e+12,34844.5,-3.079532
"488","Italy","ITA",2013,1.58853,2.109334e+12,35420.88,-2.879831
"489","Italy","ITA",2014,1.443497,2.128762e+12,34908.5,-2.233266
"490","Jamaica","JAM",2010,0.8743266,22054745401,4902.035,-1.834469
"491","Jamaica","JAM",2011,0.9262288,22897990167,5332.474,1.383586
"492","Jamaica","JAM",2012,0.9308408,23168389163,5445.895,-0.8959535
"493","Jamaica","JAM",2013,0.9005266,23642444186,5226.091,0.2912752
"494","Jamaica","JAM",2014,0.8606975,24152366189,5104.768,0.4465813
"495","Japan","JPN",2010,0.9789392,4.321149e+12,42909.23,4.633236
"496","Japan","JPN",2011,1.02364,4.386152e+12,46203.71,-0.2558979
"497","Japan","JPN",2012,1.007808,4.540945e+12,46679.27,1.957728
"498","Japan","JPN",2013,0.9905015,4.61263e+12,38633.71,1.791211
"499","Japan","JPN",2014,0.9952906,4.630941e+12,36194.42,0.05801235
"500","Jordan","JOR",2010,5.174283,66677702079,4370.721,0.1194759
"501","Jordan","JOR",2011,4.803535,69797089967,4665.954,0.3207652
"502","Jordan","JOR",2012,4.029052,72933787659,4896.688,0.4253067
"503","Jordan","JOR",2013,3.559505,76114737484,5200.285,0.5688783
"504","Jordan","JOR",2014,3.53853,79616417860,5422.571,0.8025267
"505","Kazakhstan","KAZ",2010,1.014416,313449177072,9070.65,5.795316
"506","Kazakhstan","KAZ",2011,0.9593104,343914789991,11357.95,5.97405
"507","Kazakhstan","KAZ",2012,1.069959,367593276627,12120.31,3.531594
"508","Kazakhstan","KAZ",2013,1.100208,395454851338,13611.54,4.482672
"509","Kazakhstan","KAZ",2014,1.064781,418878509417,12601.7,2.867216
"510","Kenya","KEN",2010,1.555138,100305570241,991.8505,5.557505
"511","Kenya","KEN",2011,1.541419,108633362952,1012.88,3.314995
"512","Kenya","KEN",2012,1.666475,115620561511,1184.923,1.794935
"513","Kenya","KEN",2013,1.566627,1.24017e+11,1257.203,2.90577
"514","Kenya","KEN",2014,1.344091,132530497155,1358.262,2.579553
"515","Kiribati","KIR",2010,NA,165614177,1465.505,-2.518461
"516","Kiribati","KIR",2011,NA,173665024,1645.81,0.7629925
"517","Kiribati","KIR",2012,NA,181750320,1641.197,0.9219812
"518","Kiribati","KIR",2013,NA,189942067,1556.526,1.147546
"519","Kiribati","KIR",2014,NA,199843759,1509.521,1.892032
"520","Korea, Rep.","KOR",2010,2.519229,1.505299e+12,22151.21,6.004658
"521","Korea, Rep.","KOR",2011,2.568432,1.559447e+12,24155.83,2.912989
"522","Korea, Rep.","KOR",2012,2.589192,1.601229e+12,24453.97,1.832106
"523","Korea, Rep.","KOR",2013,2.59954,1.661723e+12,25997.88,2.455235
"524","Korea, Rep.","KOR",2014,2.600873,1.732352e+12,27970.5,2.8916
"525","Kosovo","KSV",2010,NA,13791318647,3283.212,2.483066
"526","Kosovo","KSV",2011,NA,14726312525,3736.841,3.727165
"527","Kosovo","KSV",2012,NA,15411689979,3600.887,1.997301
"528","Kosovo","KSV",2013,NA,16179466985,3890.301,2.705561
"529","Kosovo","KSV",2014,NA,16615557798,4051.648,0.9391647
"530","Kuwait","KWT",2010,3.756148,220907355075,37725.14,-8.054682
"531","Kuwait","KWT",2011,3.501397,247177337170,47551.38,3.54631
"532","Kuwait","KWT",2012,3.413742,268287695231,50903.9,1.001313
"533","Kuwait","KWT",2013,3.343645,2.75414e+11,48463.15,-3.751457
"534","Kuwait","KWT",2014,NA,274899856055,43593.7,-5.801114
"535","Kyrgyz Republic","KGZ",2010,3.845817,14893084056,880.0378,-1.651753
"536","Kyrgyz Republic","KGZ",2011,3.398731,16105958461,1123.883,4.674716
"537","Kyrgyz Republic","KGZ",2012,3.207382,16380644373,1177.975,-1.738143
"538","Kyrgyz Republic","KGZ",2013,3.196219,18439391543,1282.437,8.735789
"539","Kyrgyz Republic","KGZ",2014,3.404425,19382497746,1269.139,1.567983
"540","Lao PDR","LAO",2010,0.2138346,24443399735,1147.095,6.665276
"541","Lao PDR","LAO",2011,0.2294981,26953553165,1300.98,6.233769
"542","Lao PDR","LAO",2012,0.2171895,29639067434,1445.869,6.252898
"543","Lao PDR","LAO",2013,NA,32628871449,1700.987,6.708273
"544","Lao PDR","LAO",2014,NA,35592859177,1793.47,5.75828
